year,miles,price,brand,color_exterior,color_interior,accidents,number_of_owners
2020,38954.0,15700.0,Hyundai,Silver,Black,2.0,1.0
2013,93898.0,15995.0,Mercedes-Benz,Silver,Beige,1.0,3.0
2018,56283.0,21998.0,Honda,Gray,Black,0.0,3.0
2021,35442.0,24998.0,Honda,White,Unknown,0.0,1.0
2021,61178.0,16998.0,Nissan,Gray,Black,1.0,1.0
2016,79905.0,16498.0,BMW,Gray,White,0.0,2.0
2023,4263.0,40551.0,Audi,Black,Black,0.0,1.0
2020,25693.0,15995.0,Chevrolet,Red,Black,0.0,1.0
2014,63200.0,18998.0,Jeep,Blue,Black,0.0,3.0
2012,95372.0,15995.0,Land Rover,Black,Black,0.0,4.0
2021,64314.0,24744.0,Jeep,Black,Black,0.0,1.0
2017,50240.0,69991.0,Land Rover,Gray,Black,0.0,1.0
2021,61306.0,15288.0,Nissan,Black,Gray,0.0,1.0
2022,4931.0,33988.0,Honda,White,Unknown,0.0,1.0
2018,61983.0,19649.0,Subaru,Orange,Black,0.0,2.0
2022,27732.0,19515.0,Toyota,Silver,Black,0.0,1.0
2021,31546.0,37996.0,BMW,Gray,Black,0.0,2.0
2017,67070.0,13498.0,Hyundai,White,Gray,0.0,1.0
2021,29426.0,20989.0,Hyundai,Silver,Gray,0.0,1.0
2020,35563.0,24998.0,Toyota,White,Black,0.0,1.0
2010,110394.0,8499.0,Toyota,Gray,Black,1.0,1.0
2014,117455.0,10495.0,Toyota,White,Black,0.0,3.0
2020,27094.0,18591.0,Nissan,White,Black,0.0,1.0
2021,35930.0,27433.0,Mercedes-Benz,White,Beige,0.0,1.0
2015,39273.0,22998.0,Lexus,White,Black,1.0,2.0
2021,4340.0,21498.0,Kia,Gray,Black,0.0,1.0
2014,104000.0,19988.0,Jeep,Silver,Black,0.0,3.0
2019,48152.0,36998.0,Ram,Silver,Black,1.0,3.0
2023,3647.0,29998.0,Nissan,White,Black,0.0,2.0
2020,41197.0,18000.0,Nissan,Silver,Black,0.0,1.0
2021,20658.0,42998.0,Porsche,Blue,Black,0.0,1.0
2014,79433.0,22988.0,Cadillac,White,Beige,0.0,2.0
2021,28982.0,39777.0,Jeep,White,Black,0.0,1.0
2012,106892.0,6495.0,FIAT,White,Beige,2.0,3.0
2013,71745.0,13599.0,Hyundai,Gray,Black,1.0,1.0
2021,24955.0,28998.0,INFINITI,Gray,Gray,0.0,1.0
2020,46689.0,17977.0,Toyota,Black,Black,0.0,2.0
2016,96953.0,8995.0,Hyundai,Black,Black,1.0,3.0
2021,25441.0,29705.0,Lexus,Gray,Black,0.0,1.0
2020,120980.0,23998.0,Kia,Gray,Black,1.0,1.0
2022,11301.0,35998.0,Mercedes-Benz,Gray,Gray,0.0,1.0
2012,106320.0,9795.0,Audi,Black,Unknown,0.0,0.0
2018,74038.0,15998.0,Ford,Gray,Gray,0.0,1.0
2022,58892.0,19599.0,Kia,Gray,Black,0.0,1.0
2015,89016.0,27444.0,Toyota,Gray,Black,0.0,3.0
2021,22795.0,30615.0,Lexus,Gray,Black,0.0,1.0
2021,32878.0,27997.0,Ram,White,Black,0.0,1.0
2023,5418.0,44800.0,Subaru,Silver,Gray,0.0,1.0
2022,19733.0,29998.0,Subaru,Black,Gray,1.0,3.0
2017,62839.0,17563.0,Mercedes-Benz,Gray,Black,1.0,2.0
2017,84780.0,18182.0,Mercedes-Benz,Gray,Blue,0.0,2.0
2019,61099.0,39998.0,Ford,Gray,Gray,0.0,1.0
2023,3538.0,25739.0,Honda,White,Black,0.0,1.0
2019,23390.0,13495.0,Toyota,Silver,Black,0.0,2.0
2022,28068.0,28998.0,Toyota,Gray,Gray,0.0,1.0
2021,60534.0,14488.0,Nissan,Gray,Gray,0.0,1.0
2021,28147.0,26009.0,Subaru,Blue,Black,0.0,1.0
2014,47213.0,20998.0,INFINITI,Silver,Gray,0.0,1.0
2017,80586.0,30987.0,GMC,Black,Black,1.0,1.0
2018,36532.0,53999.0,BMW,Black,Black,1.0,2.0
2021,27019.0,45793.0,Chevrolet,Black,Black,0.0,1.0
2015,49279.0,17489.0,Acura,Red,Black,0.0,2.0
2020,25363.0,35200.0,Lexus,White,Black,0.0,1.0
2022,8124.0,33995.0,Honda,Silver,Gray,0.0,1.0
2020,42859.0,34269.0,Mercedes-Benz,Silver,Black,0.0,2.0
2016,55541.0,24999.0,Lexus,White,Brown,2.0,1.0
2022,50071.0,36998.0,Chevrolet,White,Black,1.0,1.0
2019,21933.0,38900.0,BMW,White,Black,0.0,1.0
2019,52582.0,17498.0,Chevrolet,Black,Black,0.0,1.0
2021,25829.0,18991.0,Nissan,Black,Black,0.0,1.0
2018,40585.0,32998.0,Porsche,White,Black,0.0,4.0
2014,114516.0,11999.0,Chevrolet,Gray,Black,0.0,4.0
2020,38400.0,35998.0,Ford,Black,Black,0.0,1.0
2020,52538.0,42995.0,Chevrolet,Silver,Black,1.0,1.0
2019,13314.0,16555.0,Hyundai,Black,Beige,0.0,1.0
2018,97560.0,31998.0,Chevrolet,Gray,Black,0.0,3.0
2018,110923.0,17888.0,Honda,Black,Black,0.0,2.0
2010,170124.0,6994.0,Toyota,Black,Gray,1.0,1.0
2023,10359.0,41125.0,Toyota,Green,Black,0.0,1.0
2012,92964.0,9500.0,Honda,Red,Gray,2.0,3.0
2014,73175.0,19998.0,INFINITI,Silver,Gray,0.0,2.0
2013,88547.0,15995.0,Land Rover,White,Black,0.0,2.0
2021,37366.0,18995.0,Kia,Silver,Black,0.0,1.0
2022,47396.0,17995.0,Toyota,Black,Gray,0.0,1.0
2017,64545.0,8987.0,Nissan,White,Black,0.0,3.0
2018,43907.0,39876.0,Cadillac,Red,Black,0.0,2.0
2015,97441.0,15998.0,Honda,Black,Black,0.0,2.0
2021,31308.0,35998.0,BMW,Gray,Black,1.0,1.0
2020,61648.0,18991.0,Dodge,Black,Black,1.0,1.0
2008,84960.0,26895.0,Porsche,Gray,Unknown,0.0,0.0
2022,7965.0,21992.0,Kia,Blue,Black,0.0,1.0
2016,46706.0,33100.0,Dodge,White,Black,0.0,3.0
2017,93195.0,9792.0,Nissan,Silver,Black,0.0,2.0
2021,10999.0,25656.0,Kia,Red,Black,0.0,1.0
2021,8152.0,35685.0,Lincoln,Unknown,Beige,0.0,1.0
2021,31460.0,17804.0,Kia,Gray,Black,0.0,1.0
2006,115134.0,8995.0,Lexus,Unknown,Unknown,0.0,3.0
2016,127909.0,13750.0,Honda,Silver,Unknown,0.0,2.0
2021,67050.0,29988.0,Ram,White,Black,0.0,1.0
2020,21162.0,21998.0,Mazda,Silver,Black,0.0,1.0
2022,14994.0,33998.0,Honda,Red,Beige,0.0,1.0
2021,30519.0,18967.0,Volkswagen,Silver,Black,0.0,1.0
2016,57313.0,21995.0,Audi,Black,Black,0.0,2.0
2014,89332.0,12989.0,Mercedes-Benz,Black,Brown,0.0,3.0
2020,54309.0,33999.0,Mercedes-Benz,Gray,Black,0.0,1.0
2019,156241.0,21900.0,Ford,White,Black,0.0,2.0
2022,29422.0,30995.0,Toyota,White,Black,0.0,1.0
2015,56614.0,17850.0,Scion,Yellow,Black,2.0,2.0
2017,75710.0,16499.0,Toyota,White,Black,1.0,2.0
2021,22912.0,57500.0,Chevrolet,Black,Black,0.0,1.0
2017,75133.0,14400.0,BMW,Black,Black,1.0,4.0
2020,23475.0,16995.0,Kia,Red,Black,1.0,1.0
2021,33324.0,29998.0,Toyota,White,Black,0.0,1.0
2017,73638.0,16998.0,Ford,White,Beige,0.0,2.0
2023,14627.0,22995.0,Toyota,White,Unknown,0.0,1.0
2023,16847.0,32999.0,Mercedes-Benz,White,Black,0.0,1.0
2018,84586.0,21998.0,Chrysler,White,Black,0.0,1.0
2019,55205.0,25035.0,Toyota,Black,Black,0.0,2.0
2017,61801.0,28888.0,Audi,Black,Red,0.0,2.0
2015,94152.0,22499.0,Mercedes-Benz,Gray,Black,0.0,3.0
2020,34901.0,16995.0,Kia,Gray,Gray,0.0,1.0
2019,82431.0,26885.0,Chevrolet,Black,Black,0.0,1.0
2019,53046.0,21999.0,BMW,White,Beige,1.0,2.0
2018,49903.0,22998.0,Mercedes-Benz,Black,Unknown,0.0,2.0
2018,56075.0,20109.0,Mercedes-Benz,Black,Black,1.0,4.0
2020,57489.0,23500.0,Chevrolet,Gray,Black,0.0,2.0
2020,22924.0,19998.0,Volkswagen,Black,Black,1.0,1.0
2021,60013.0,18891.0,Nissan,White,Black,0.0,1.0
2015,107558.0,14998.0,Hyundai,Silver,Gray,0.0,2.0
2021,47563.0,23919.0,Honda,Black,Black,0.0,2.0
2016,95995.0,10495.0,Ford,Gray,Gray,1.0,3.0
2017,38065.0,18998.0,Toyota,Black,Gray,1.0,2.0
2021,21348.0,33691.0,Volvo,Blue,Unknown,0.0,1.0
2013,109837.0,8995.0,Chevrolet,Gray,Black,0.0,2.0
2019,38701.0,24995.0,Toyota,White,Gray,0.0,2.0
2017,120425.0,23100.0,Toyota,Silver,Gray,1.0,2.0
2019,50940.0,19990.0,Honda,White,Black,0.0,1.0
2020,22560.0,18998.0,Kia,White,Black,0.0,2.0
2020,33103.0,19998.0,Ford,White,Gray,0.0,1.0
2021,32110.0,32998.0,Jeep,White,Black,0.0,1.0
2019,28269.0,10795.0,Nissan,Gray,Black,2.0,3.0
2019,31914.0,42998.0,Toyota,White,Black,0.0,1.0
2018,68502.0,18998.0,Ford,Silver,Gray,0.0,1.0
2018,58555.0,16995.0,Jeep,White,Black,0.0,2.0
2020,64638.0,20998.0,Kia,White,Black,0.0,2.0
2020,36904.0,28545.0,Acura,Gray,Black,0.0,1.0
2023,3755.0,45940.0,Mercedes-Benz,Black,Black,0.0,1.0
2017,96810.0,17176.0,Volkswagen,Black,Beige,1.0,1.0
2020,36682.0,31995.0,Cadillac,White,Black,0.0,1.0
2016,103378.0,8400.0,Kia,Purple,Beige,0.0,4.0
2015,76806.0,13494.0,Mercedes-Benz,Black,Black,1.0,2.0
2018,107459.0,10998.0,Chevrolet,Blue,Black,2.0,1.0
2021,27131.0,21998.0,Hyundai,Gray,Gray,0.0,1.0
2023,6869.0,30750.0,Mazda,Blue,Black,0.0,1.0
2021,40623.0,24488.0,Subaru,Gray,Gray,0.0,1.0
2020,44619.0,17999.0,Nissan,Silver,Black,0.0,1.0
2018,54061.0,23998.0,Toyota,Gray,Black,1.0,1.0
2018,54327.0,20485.0,Ford,Black,Black,1.0,2.0
2022,63673.0,52400.0,Chevrolet,Gray,Black,0.0,1.0
2018,30035.0,19998.0,Hyundai,Gray,Beige,0.0,1.0
2022,41907.0,36965.0,Acura,Black,Black,0.0,1.0
2011,108470.0,7995.0,BMW,Gray,Unknown,0.0,4.0
2015,134985.0,14995.0,BMW,Unknown,Unknown,2.0,2.0
2020,40274.0,17991.0,Nissan,White,Black,0.0,1.0
2019,33975.0,23998.0,Mazda,White,Beige,0.0,2.0
2020,32289.0,22495.0,Mazda,White,Black,0.0,1.0
2022,33164.0,19998.0,Chevrolet,Gray,Gray,0.0,1.0
2019,104905.0,15999.0,Ford,White,Gray,0.0,1.0
2020,68861.0,18991.0,Ford,Unknown,Unknown,0.0,1.0
2022,13977.0,23959.0,Jeep,Black,Black,1.0,1.0
2015,94668.0,14998.0,Chevrolet,Black,Black,0.0,2.0
2021,41440.0,27888.0,Dodge,Black,Black,0.0,2.0
2018,59515.0,22998.0,Mercedes-Benz,Black,Black,0.0,2.0
2019,73296.0,20999.0,Mercedes-Benz,Black,Black,0.0,2.0
2023,8957.0,25777.0,Chevrolet,Gray,Black,0.0,0.0
2017,76815.0,27500.0,Toyota,Black,Gray,1.0,3.0
2017,103260.0,10995.0,Nissan,Black,Black,0.0,3.0
2017,58597.0,21998.0,BMW,Black,Black,0.0,2.0
2017,83415.0,17595.0,Subaru,Silver,Black,0.0,2.0
2014,44920.0,18998.0,BMW,Black,Brown,0.0,2.0
2018,82734.0,42998.0,Dodge,Black,Black,0.0,2.0
2023,6659.0,32998.0,Hyundai,Blue,Black,0.0,1.0
2022,28537.0,41998.0,Ram,White,Black,0.0,1.0
2021,34105.0,21998.0,Toyota,White,Black,0.0,1.0
2020,14991.0,21998.0,Ford,White,Gray,0.0,1.0
2022,39767.0,27998.0,Chrysler,Gray,Black,0.0,1.0
2019,97414.0,27998.0,Ram,Red,Black,0.0,2.0
2017,100531.0,20998.0,Acura,White,Brown,0.0,2.0
2020,53981.0,39998.0,Ford,Black,Black,0.0,2.0
2019,55465.0,17998.0,Kia,Silver,Black,2.0,4.0
2018,28546.0,34998.0,Jeep,Black,Black,0.0,1.0
2020,41568.0,30998.0,Ford,White,Beige,0.0,1.0
2022,23813.0,31998.0,Chrysler,Black,Black,0.0,2.0
2022,36231.0,19998.0,Chevrolet,Silver,Black,0.0,1.0
2015,113479.0,19998.0,Toyota,Silver,Black,0.0,1.0
2017,57798.0,19998.0,BMW,White,Black,1.0,3.0
2020,38367.0,35998.0,Chevrolet,Black,Black,1.0,1.0
2021,38845.0,41998.0,BMW,Black,Unknown,0.0,1.0
2020,50559.0,24988.0,Ford,Red,Black,0.0,1.0
2021,56315.0,46222.0,GMC,Black,Black,1.0,2.0
2018,49680.0,22998.0,BMW,White,Black,2.0,3.0
2021,22440.0,45997.0,Mercedes-Benz,White,Black,0.0,1.0
2017,132076.0,8569.0,Hyundai,White,Gray,0.0,2.0
2020,63102.0,19300.0,GMC,Black,Black,0.0,1.0
2022,16155.0,73865.0,Audi,White,Red,1.0,2.0
2021,33465.0,34732.0,Toyota,Black,Gray,0.0,1.0
2004,165172.0,4998.0,Chevrolet,Silver,Gray,0.0,1.0
2022,59790.0,33994.0,Toyota,Red,Gray,0.0,1.0
2021,45700.0,21700.0,Jeep,Silver,Black,0.0,1.0
2017,128705.0,17500.0,Chevrolet,White,Gray,0.0,2.0
2013,119424.0,10000.0,BMW,Black,Black,0.0,1.0
2014,35687.0,14998.0,Volkswagen,Silver,Black,0.0,2.0
2021,49339.0,36498.0,BMW,Black,Black,0.0,1.0
2000,24536.0,13750.0,BMW,Gray,Black,0.0,2.0
2017,39086.0,18998.0,Mazda,Gray,Black,1.0,2.0
2015,93421.0,16998.0,Toyota,White,Gray,0.0,1.0
2023,9070.0,40820.0,Mercedes-Benz,Red,Beige,0.0,1.0
2020,29902.0,27995.0,Mercedes-Benz,White,Black,0.0,1.0
2021,21299.0,21900.0,Honda,Blue,Black,0.0,1.0
2014,33306.0,24998.0,Dodge,Black,Gray,0.0,2.0
2020,39696.0,58975.0,Ford,Black,Black,0.0,1.0
2013,69036.0,12995.0,Kia,Silver,Beige,1.0,1.0
2011,112325.0,8495.0,BMW,Black,Black,1.0,3.0
2021,62054.0,17998.0,Chevrolet,White,Black,1.0,1.0
2019,92172.0,15995.0,Mazda,Gray,Black,2.0,1.0
2021,30560.0,33500.0,Volkswagen,Silver,Brown,2.0,1.0
2022,7511.0,56215.0,Ford,Gray,Black,0.0,1.0
2014,139011.0,6995.0,Jeep,Gray,Gray,0.0,2.0
2020,108847.0,22900.0,Ford,White,Gray,0.0,1.0
2023,1942.0,31891.0,Nissan,Gray,Black,0.0,1.0
2020,40236.0,17288.0,Kia,Black,Black,0.0,1.0
2020,56974.0,21495.0,Subaru,Blue,Gray,1.0,1.0
2012,138527.0,8995.0,Chevrolet,Black,Black,2.0,5.0
2020,51820.0,19999.0,Ford,White,Beige,0.0,2.0
2007,63951.0,5599.0,Saturn,Gray,Beige,0.0,2.0
2021,18456.0,30987.0,Toyota,Silver,Black,0.0,1.0
2015,63000.0,13988.0,Nissan,Silver,Black,0.0,2.0
2023,6889.0,26991.0,Nissan,Black,Black,0.0,1.0
2018,54592.0,33998.0,Chevrolet,White,Black,1.0,2.0
2021,52821.0,22501.0,Honda,Silver,Black,0.0,1.0
2021,64380.0,15500.0,Nissan,Gray,Gray,0.0,1.0
2020,30161.0,24202.0,BMW,White,Black,0.0,1.0
2020,35626.0,22998.0,Ford,White,Unknown,1.0,1.0
2018,53680.0,21999.0,Acura,White,Black,0.0,3.0
2021,27089.0,39995.0,Toyota,Gray,Black,0.0,1.0
2022,12713.0,26988.0,Nissan,White,Gray,0.0,1.0
2008,110820.0,8998.0,Honda,White,Beige,1.0,1.0
2019,89075.0,10995.0,Mitsubishi,Black,Black,1.0,3.0
2019,46770.0,18988.0,Ford,Red,Black,0.0,1.0
2016,46806.0,18995.0,Honda,Black,Unknown,0.0,1.0
2017,89970.0,13999.0,Chrysler,White,Beige,1.0,3.0
2013,89695.0,12456.0,Mercedes-Benz,Black,Beige,0.0,2.0
2020,43209.0,24998.0,Toyota,White,Black,2.0,2.0
2020,28983.0,37998.0,Jeep,Gray,Black,0.0,1.0
2020,22460.0,57995.0,Cadillac,Gray,Black,1.0,1.0
2021,45851.0,29995.0,Chevrolet,Gray,Black,0.0,1.0
2019,102692.0,16991.0,Mercedes-Benz,White,Black,1.0,2.0
2021,31720.0,17995.0,Kia,Gray,Black,0.0,1.0
2020,15778.0,24000.0,MINI,Gray,Black,0.0,1.0
2021,22073.0,17856.0,Kia,Gray,Black,1.0,1.0
2021,13279.0,32495.0,Mercedes-Benz,Blue,Black,0.0,1.0
2019,34585.0,26490.0,Toyota,White,Gray,0.0,1.0
2022,25031.0,29408.0,Honda,Black,Black,0.0,1.0
2021,35836.0,21392.0,Kia,Blue,Black,0.0,1.0
2020,27707.0,29464.0,Acura,White,Beige,0.0,1.0
2023,114.0,48995.0,Chevrolet,White,Black,0.0,1.0
2018,27599.0,30998.0,Toyota,Silver,Gray,0.0,1.0
2022,37662.0,25994.0,Toyota,White,Brown,0.0,1.0
2022,27065.0,19889.0,Kia,White,Black,0.0,1.0
2021,24994.0,31963.0,BMW,Black,Black,0.0,1.0
2016,98891.0,16988.0,Toyota,White,Gray,1.0,2.0
2009,150862.0,5980.0,Toyota,Gray,Gray,0.0,1.0
2013,91679.0,14599.0,Honda,Brown,Black,0.0,1.0
2020,34122.0,18250.0,Volkswagen,Black,Black,0.0,1.0
2023,8503.0,40777.0,Land Rover,Gray,Black,0.0,1.0
2020,44093.0,30986.0,Jeep,White,Black,0.0,2.0
2020,34932.0,15598.0,Chevrolet,Black,Black,1.0,1.0
2012,94871.0,16980.0,Jeep,White,Black,0.0,2.0
2020,19394.0,48998.0,Chevrolet,Blue,Black,0.0,2.0
2021,58004.0,15997.0,Kia,Red,Black,0.0,1.0
2023,21993.0,18980.0,Kia,Gray,Black,0.0,1.0
2013,123281.0,16998.0,Toyota,Gray,Black,0.0,1.0
2020,31644.0,14777.0,Kia,Black,Black,2.0,1.0
2019,69418.0,14900.0,Ford,White,Gray,1.0,1.0
2020,17869.0,17444.0,Kia,Gray,Black,0.0,1.0
2021,43092.0,23518.0,Honda,Silver,Gray,0.0,1.0
2014,92666.0,18995.0,Ford,Black,Gray,0.0,2.0
2021,19080.0,18587.0,Kia,Gray,Black,0.0,1.0
2020,36276.0,32498.0,Jaguar,Black,Unknown,0.0,1.0
2022,55639.0,20938.0,Toyota,Black,Black,1.0,1.0
2022,5833.0,23720.0,Ram,White,Black,0.0,1.0
2022,19654.0,47998.0,Acura,White,Black,0.0,1.0
2019,39425.0,11999.0,Toyota,Silver,Unknown,0.0,2.0
2018,111955.0,17885.0,Dodge,Black,Black,1.0,3.0
2019,65277.0,50999.0,Ford,Silver,Black,0.0,1.0
2022,11164.0,17345.0,Kia,Gray,Black,1.0,2.0
2020,21595.0,46998.0,Dodge,Blue,Black,1.0,1.0
2012,84011.0,20998.0,Honda,Black,Black,0.0,1.0
2017,83097.0,8995.0,Nissan,Gray,Black,0.0,2.0
2021,51414.0,19819.0,Toyota,White,Gray,0.0,2.0
2020,39731.0,19994.0,Toyota,Blue,Black,0.0,1.0
2021,11570.0,23030.0,Jeep,White,Black,0.0,2.0
2011,108492.0,19987.0,Mercedes-Benz,Black,Black,2.0,4.0
2018,80798.0,16998.0,Hyundai,Blue,Black,0.0,3.0
2013,107311.0,7995.0,Volkswagen,White,Black,0.0,3.0
2016,86964.0,13399.0,Honda,Gray,Gray,1.0,4.0
2011,105424.0,9995.0,BMW,White,Unknown,3.0,2.0
2015,78007.0,16995.0,Toyota,Gray,Gray,1.0,2.0
2008,79559.0,11795.0,Pontiac,Black,Black,0.0,5.0
2020,27752.0,25998.0,Honda,White,Black,1.0,1.0
2020,30203.0,20500.0,Volkswagen,Silver,Black,0.0,1.0
2020,28941.0,28998.0,Ford,Red,Black,0.0,1.0
2021,30871.0,31998.0,Ford,Black,Black,0.0,1.0
2019,57421.0,33998.0,Jeep,Gray,Black,0.0,1.0
2020,58381.0,19998.0,Ford,White,Gray,0.0,2.0
2021,30017.0,27998.0,Toyota,White,Black,1.0,1.0
2019,34211.0,22998.0,Ford,Silver,Black,0.0,1.0
2022,30848.0,18998.0,Chevrolet,Gray,Gray,0.0,2.0
2018,20700.0,31998.0,Jeep,Gray,Black,0.0,2.0
2020,85298.0,15998.0,Kia,White,Black,0.0,2.0
2022,10843.0,27095.0,Ford,Silver,Gray,0.0,1.0
2023,3201.0,51995.0,Chevrolet,White,Black,0.0,2.0
2021,71009.0,22950.0,Toyota,White,Black,0.0,1.0
2020,51609.0,20991.0,Jeep,Black,Black,1.0,1.0
2022,5086.0,21488.0,Chevrolet,White,Black,0.0,1.0
2020,21350.0,16995.0,Chevrolet,Gray,Gray,0.0,1.0
2021,21991.0,22498.0,GMC,White,Black,0.0,1.0
2017,117697.0,18998.0,Chevrolet,White,Gray,0.0,1.0
2017,31648.0,29998.0,Toyota,Blue,Gray,0.0,2.0
2021,28977.0,29998.0,Mercedes-Benz,Black,Black,0.0,1.0
2020,20520.0,30900.0,Lexus,Black,Black,0.0,1.0
2020,85864.0,28950.0,Ford,White,Black,0.0,1.0
2021,27681.0,23751.0,Honda,Red,Black,0.0,1.0
2023,7815.0,74222.0,Land Rover,Gray,Black,0.0,1.0
2020,27966.0,20998.0,Nissan,Blue,Beige,0.0,1.0
2007,153200.0,6500.0,Toyota,White,Black,0.0,2.0
2014,74255.0,8999.0,Ford,Black,Black,0.0,2.0
2020,14250.0,23998.0,Chevrolet,Blue,Black,0.0,1.0
2012,86277.0,11999.0,Chevrolet,Silver,Gray,1.0,5.0
2012,122903.0,7498.0,Kia,Silver,Black,0.0,1.0
2023,3670.0,31894.0,Audi,Black,Black,0.0,1.0
2009,116233.0,10995.0,Land Rover,Unknown,Unknown,1.0,5.0
2021,11709.0,35999.0,BMW,Gray,Black,0.0,1.0
2018,38144.0,18080.0,Honda,Gray,Black,0.0,1.0
2022,30250.0,18998.0,Hyundai,Silver,Black,0.0,1.0
2017,110677.0,15995.0,Jeep,Black,Black,1.0,2.0
2021,9366.0,29998.0,Subaru,Black,Beige,0.0,1.0
2020,64488.0,24497.0,Jeep,Black,Black,0.0,1.0
2017,15404.0,28499.0,Ford,Red,Black,0.0,3.0
2016,108986.0,16998.0,Honda,Blue,Unknown,0.0,1.0
2023,10189.0,21991.0,Kia,Gray,Black,0.0,1.0
2021,61784.0,17851.0,Volkswagen,Blue,Black,0.0,1.0
2018,34302.0,23998.0,BMW,Black,Black,0.0,2.0
2021,85851.0,31990.0,Ram,Silver,Gray,0.0,2.0
2019,92186.0,13290.0,Ford,White,Black,0.0,2.0
2018,35165.0,31998.0,BMW,Black,Black,0.0,1.0
2022,34735.0,52997.0,Ford,White,Black,0.0,1.0
2017,66095.0,13009.0,Ford,White,Black,0.0,2.0
2017,104814.0,9950.0,Ford,Black,Black,0.0,2.0
2020,58917.0,38775.0,Land Rover,White,Unknown,0.0,1.0
2018,50762.0,22998.0,Toyota,Gray,Black,0.0,2.0
2015,47326.0,18998.0,Toyota,Blue,Black,0.0,2.0
2022,56463.0,31995.0,Mercedes-Benz,White,Black,0.0,1.0
2016,117120.0,15995.0,Land Rover,Black,Black,0.0,2.0
2014,103064.0,11500.0,Honda,Gray,Gray,0.0,2.0
2019,17904.0,36987.0,Maserati,White,Black,0.0,1.0
2016,65687.0,17998.0,Mazda,White,Black,0.0,2.0
2020,16883.0,32991.0,Volvo,White,Unknown,0.0,2.0
2023,4818.0,37000.0,Genesis,Blue,Gray,0.0,1.0
2015,90045.0,23999.0,GMC,Black,Black,0.0,2.0
2021,53024.0,18099.0,Toyota,Blue,Gray,0.0,1.0
2020,35793.0,33395.0,Volvo,Gray,Beige,0.0,1.0
2021,14617.0,31995.0,Cadillac,White,Black,0.0,1.0
2020,18784.0,29171.0,BMW,Gray,Black,0.0,1.0
2018,40385.0,30998.0,Chevrolet,Black,Black,0.0,1.0
2012,163810.0,8995.0,Mercedes-Benz,White,Beige,0.0,2.0
2018,58553.0,29468.0,Honda,Black,Black,0.0,1.0
2019,82497.0,20997.0,Ford,White,Black,0.0,1.0
2007,102373.0,16981.0,Porsche,Silver,Black,0.0,4.0
2018,50180.0,28333.0,Audi,White,Brown,1.0,2.0
2015,105026.0,14995.0,Audi,Black,Black,0.0,2.0
2002,158000.0,4400.0,Ford,Black,Unknown,0.0,3.0
2019,66885.0,21498.0,INFINITI,White,Beige,0.0,1.0
2015,78823.0,17998.0,Toyota,Gray,Gray,0.0,2.0
2021,33075.0,25500.0,Subaru,Black,Black,0.0,1.0
2021,53198.0,17898.0,Toyota,Gray,Gray,0.0,1.0
2019,104679.0,20998.0,Ford,White,Gray,0.0,1.0
2021,40812.0,29411.0,BMW,White,Black,1.0,1.0
2005,107275.0,6495.0,Mercedes-Benz,Tan,Gray,2.0,3.0
2021,27605.0,19995.0,Toyota,White,Black,0.0,1.0
2015,147993.0,6889.0,Jeep,White,Gray,0.0,3.0
2021,20647.0,24750.0,Mazda,Black,Black,0.0,1.0
2016,163262.0,11997.0,Chrysler,Black,Beige,0.0,2.0
2023,9390.0,52880.0,Mercedes-Benz,Black,Black,0.0,1.0
2020,34298.0,34998.0,Lexus,Blue,Gray,0.0,1.0
2021,32009.0,24381.0,Honda,Gray,Black,2.0,1.0
2019,62675.0,17777.0,Jeep,Red,Black,1.0,3.0
2020,74943.0,15995.0,Nissan,Gray,Black,1.0,3.0
2018,11043.0,28998.0,Toyota,Blue,Black,0.0,2.0
2021,23998.0,32995.0,Toyota,Silver,Gray,0.0,2.0
2020,28400.0,56656.0,Mercedes-Benz,Black,Black,0.0,1.0
2021,41046.0,27236.0,Acura,White,Black,0.0,1.0
2016,98285.0,15595.0,BMW,White,Unknown,0.0,3.0
2019,40322.0,18795.0,Toyota,Gray,Black,0.0,2.0
2021,6006.0,42987.0,Ram,White,Black,0.0,1.0
2020,21420.0,21998.0,Ford,Gray,Beige,0.0,1.0
2020,27318.0,20998.0,Ford,Black,Gray,0.0,1.0
2010,158250.0,4995.0,Audi,Gray,Black,1.0,1.0
2013,118282.0,13885.0,Ford,White,Gray,0.0,1.0
2021,18982.0,27993.0,Audi,Gray,Black,0.0,1.0
2021,60994.0,25995.0,Jeep,Silver,Black,0.0,1.0
2021,38250.0,17414.0,Nissan,Black,Black,0.0,2.0
2015,72041.0,9695.0,Nissan,Red,Black,1.0,2.0
2021,48625.0,38999.0,BMW,Black,Black,0.0,1.0
2021,48472.0,29998.0,Toyota,Silver,Gray,0.0,1.0
2020,29350.0,21998.0,Chevrolet,Gray,Black,1.0,1.0
2021,40688.0,21257.0,Honda,White,Black,1.0,1.0
2021,36680.0,28998.0,BMW,White,Black,0.0,1.0
2023,10987.0,38071.0,Mercedes-Benz,Black,Black,0.0,1.0
2021,30566.0,25998.0,Toyota,White,Gray,0.0,1.0
2020,22455.0,25381.0,Honda,Silver,Gray,0.0,1.0
2021,63930.0,16988.0,Toyota,White,Black,0.0,1.0
2013,111040.0,7777.0,Jaguar,Red,Beige,1.0,3.0
2020,41624.0,19251.0,Honda,Gray,Black,0.0,1.0
2020,41792.0,47495.0,Ford,White,Black,0.0,2.0
